person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,severe_default_history,vulnerable_borrower,est_monthly_payment,monthly_payment_to_income,stability_index,loan_grade_encoded,cb_person_default_on_file_encoded
41.0,52106,RENT,4.0,EDUCATION,5000,12.84,1,0.1,13,Female,Married,Master,UK,England,London,Self-employed,36,0.0959582389743983,7085.516049547816,0.2319409674422871,1,0.3375289157401042,2,1,0,156.72222222222223,0.03609309228623703,52.0,3,0
38.0,18000,RENT,4.0,PERSONAL,3000,13.23,1,0.17,17,Male,Married,High School,USA,Texas,Dallas,Full-time,24,0.1666666666666666,5148.296178075771,0.4526831210042095,9,0.3223522145045379,0,0,1,141.5375,0.09435833333333334,68.0,3,0
49.0,120000,MORTGAGE,12.0,MEDICAL,12000,10.99,0,0.1,12,Male,Single,Bachelor,Canada,BC,Vancouver,Full-time,60,0.1,27121.81521077492,0.3260151267564576,5,0.4712535905311213,0,0,0,221.98000000000002,0.022198000000000002,144.0,2,0
36.0,24168,RENT,2.0,MEDICAL,9925,13.06,1,0.41,12,Male,Widowed,Master,UK,Scotland,Glasgow,Part-time,24,0.4106669976828864,4543.530540595641,0.5986647856916435,15,0.8002500977498632,0,1,1,467.55020833333333,0.2321500537901357,24.0,3,1
40.0,55000,RENT,14.0,EDUCATION,18000,7.88,1,0.33,14,Male,Single,Bachelor,UK,England,London,Full-time,36,0.3272727272727272,11809.59417519397,0.5419926213671631,3,0.8370190569974189,0,0,1,539.4000000000001,0.11768727272727275,196.0,1,0
40.0,148350,MORTGAGE,11.0,VENTURE,5000,6.03,0,0.03,11,Male,Married,Bachelor,UK,Scotland,Edinburgh,Full-time,36,0.0337040781934614,10427.85705411594,0.1039963401018937,11,0.3522247681614335,0,0,0,147.26388888888889,0.011912144702842378,121.0,1,0
39.0,97000,RENT,15.0,DEBTCONSOLIDATION,3000,9.25,0,0.03,13,Male,Single,High School,Canada,Quebec,Montreal,Part-time,60,0.0309278350515463,6207.812167566679,0.094925898634708,12,0.7908841532302225,1,1,0,54.625,0.006757731958762887,195.0,2,0
40.0,59484,MORTGAGE,13.0,DEBTCONSOLIDATION,5500,7.14,0,0.09,14,Male,Widowed,High School,Canada,Ontario,Toronto,Full-time,24,0.0924618384775738,5394.501508031804,0.1831501161326038,11,0.447417049303216,0,0,0,245.52916666666667,0.04953180687243629,182.0,1,0
46.0,48956,RENT,0.0,MEDICAL,2800,10.59,0,0.06,14,Male,Single,High School,Canada,BC,Victoria,Full-time,12,0.0571942152136612,10579.34696798817,0.2732933035376291,11,0.1031729779635465,1,1,0,258.04333333333335,0.06325108260478798,0.0,2,0
36.0,58000,RENT,18.0,DEBTCONSOLIDATION,5000,6.62,0,0.09,17,Male,Married,Bachelor,Canada,BC,Vancouver,Full-time,60,0.0862068965517241,16044.300545994,0.3628327680343793,4,0.3938722256752108,1,1,0,88.85,0.018382758620689655,306.0,1,0
48.0,140000,MORTGAGE,4.0,EDUCATION,18000,9.99,0,0.13,12,Female,Married,PhD,UK,Scotland,Glasgow,Part-time,60,0.1285714285714285,35621.01657617271,0.3830072612583765,4,0.4438578088771625,0,0,0,329.97,0.02828314285714286,48.0,2,0
37.0,30000,RENT,7.0,PERSONAL,10000,9.25,1,0.33,13,Male,Single,Bachelor,UK,Wales,Cardiff,Self-employed,60,0.3333333333333333,4338.077379870968,0.4779359126623655,3,0.1229793045854148,0,0,1,182.08333333333334,0.07283333333333333,91.0,2,0
36.0,98240,MORTGAGE,4.0,VENTURE,20000,16.35,0,0.2,12,Female,Married,Bachelor,UK,England,London,Full-time,24,0.2035830618892508,8267.422775983889,0.2877384240226373,6,0.2777517022449703,0,1,0,969.5833333333334,0.11843444625407167,48.0,5,1
46.0,88400,MORTGAGE,1.0,MEDICAL,30000,18.39,1,0.29,16,Male,Divorced,High School,Canada,Ontario,Ottawa,Part-time,36,0.3393665158371041,11294.24352872579,0.4671294516824184,1,0.3364757536489011,0,0,0,986.5833333333334,0.13392533936651585,16.0,5,0
40.0,64200,RENT,2.0,DEBTCONSOLIDATION,3000,7.74,0,0.05,17,Female,Married,Bachelor,UK,Scotland,Edinburgh,Part-time,36,0.0467289719626168,13189.25156743006,0.2521690275300632,5,0.533725508553732,0,0,0,89.78333333333333,0.016781931464174456,34.0,1,0
36.0,24000,OWN,5.0,VENTURE,4000,14.72,0,0.17,12,Female,Single,High School,UK,Scotland,Glasgow,Part-time,24,0.1666666666666666,7061.385392100751,0.4608910580041979,1,0.632527945295154,1,1,0,191.20000000000002,0.0956,60.0,3,1
38.0,65000,RENT,2.0,MEDICAL,7000,7.88,0,0.11,17,Male,Divorced,High School,USA,New York,New York City,Self-employed,60,0.1076923076923077,15415.14779409088,0.3448484276013981,12,0.8571099057637851,1,1,0,125.85999999999999,0.023235692307692304,34.0,1,0
49.0,15000,RENT,6.0,MEDICAL,2400,9.91,1,0.16,13,Female,Married,Master,USA,New York,Buffalo,Part-time,24,0.16,3858.103987015649,0.4172069324677099,7,0.8992774060147873,1,1,1,109.91000000000001,0.087928,78.0,2,0
49.0,64600,MORTGAGE,4.0,MEDICAL,10000,16.49,1,0.13,12,Male,Single,High School,Canada,BC,Victoria,Full-time,12,0.1547987616099071,13956.13155748949,0.3708379498063389,3,0.1518004267861381,0,0,0,970.75,0.1803250773993808,48.0,4,0
36.0,31000,RENT,2.0,VENTURE,2500,8.9,0,0.08,15,Male,Single,Bachelor,Canada,Quebec,Quebec City,Full-time,36,0.0806451612903225,3440.025034616243,0.1916137107940723,4,0.2781316112227148,0,0,0,75.625,0.029274193548387097,30.0,1,0
36.0,60000,MORTGAGE,2.0,VENTURE,8000,13.92,0,0.13,14,Male,Married,Master,USA,Texas,Houston,Full-time,36,0.1333333333333333,11623.29007002446,0.3270548345004077,4,0.0970575214133173,0,1,0,253.15555555555557,0.05063111111111111,28.0,3,1
41.0,45840,RENT,5.0,DEBTCONSOLIDATION,4600,10.99,0,0.1,14,Female,Divorced,High School,UK,Wales,Swansea,Full-time,36,0.100349040139616,2709.591620352569,0.1594588049815133,2,0.902629546351034,1,1,0,141.8205555555556,0.0371257998836533,70.0,2,0
38.0,55000,RENT,2.0,PERSONAL,14000,11.48,0,0.25,14,Male,Divorced,Master,USA,California,Los Angeles,Full-time,12,0.2545454545454545,14423.75018728454,0.516795457950628,2,0.2110351804501841,0,0,1,1300.6000000000001,0.28376727272727276,28.0,2,0
38.0,20640,RENT,2.0,DEBTCONSOLIDATION,3500,12.61,0,0.17,12,Male,Single,Bachelor,Canada,Ontario,Ottawa,Self-employed,60,0.1695736434108527,4517.468684054764,0.3884432501964517,15,0.1845309266281824,0,1,0,65.68916666666668,0.038191375968992254,24.0,3,1
39.0,64000,RENT,9.0,HOMEIMPROVEMENT,4800,12.73,0,0.07,11,Female,Single,Master,UK,Wales,Cardiff,Full-time,60,0.075,16400.11513340439,0.3312517989594435,8,0.3830658912603133,1,1,0,90.184,0.0169095,99.0,3,1
39.0,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,10000,7.51,0,0.14,13,Male,Married,Bachelor,USA,California,San Francisco,Self-employed,24,0.136986301369863,6395.064126383548,0.2245899195395007,12,0.6185086641970294,1,1,0,447.9583333333333,0.07363698630136986,39.0,1,0
38.0,17280,OWN,0.0,VENTURE,1000,16.29,0,0.06,13,Male,Single,High School,Canada,Quebec,Quebec City,Full-time,36,0.0578703703703703,1149.388261979632,0.1243858947904879,13,0.722086975756539,0,1,0,32.30277777777778,0.022432484567901236,0.0,4,1
36.0,180000,OTHER,11.0,PERSONAL,20000,11.48,1,0.11,15,Male,Married,High School,USA,California,San Francisco,Full-time,60,0.1111111111111111,41701.04664458371,0.3427835924699094,2,0.3696828624569849,1,1,0,371.6,0.024773333333333335,165.0,2,0
42.0,70000,RENT,6.0,PERSONAL,12000,10.99,0,0.17,17,Male,Married,Bachelor,UK,Scotland,Edinburgh,Full-time,36,0.1714285714285714,6291.137404976491,0.2613019629282356,3,0.1127557065859507,2,1,0,369.9666666666667,0.06342285714285716,102.0,2,0
36.0,59617,MORTGAGE,14.0,PERSONAL,21000,15.62,0,0.35,14,Male,Single,High School,USA,California,Los Angeles,Part-time,36,0.3522485197175302,3804.511025988601,0.4160643948200782,11,0.4380278376203422,0,0,0,674.45,0.13575657949913617,196.0,4,0
47.0,100000,MORTGAGE,4.0,VENTURE,2500,9.99,0,0.03,16,Male,Married,High School,UK,Scotland,Edinburgh,Self-employed,36,0.025,7936.201378665959,0.1043620137866595,8,0.4451501289461362,1,1,0,76.38194444444446,0.009165833333333335,64.0,2,0
40.0,150000,MORTGAGE,5.0,PERSONAL,12000,10.37,0,0.08,15,Female,Divorced,High School,Canada,Ontario,Toronto,Full-time,12,0.08,13807.96705731905,0.1720531137154603,15,0.4669383748176877,1,1,0,1103.7,0.088296,75.0,2,0
40.0,54000,RENT,7.0,PERSONAL,12000,10.62,0,0.22,17,Male,Single,PhD,USA,Texas,Dallas,Part-time,60,0.2222222222222222,9429.200371440686,0.3968370439155682,2,0.5876047254424321,1,1,0,221.24000000000004,0.049164444444444455,119.0,2,0
40.0,24000,RENT,3.0,PERSONAL,2700,14.27,0,0.11,11,Male,Single,Bachelor,USA,California,San Francisco,Full-time,60,0.1125,7000.676653320286,0.4041948605550119,2,0.8223614385616717,1,1,1,51.4215,0.02571075,33.0,3,1
37.0,45000,RENT,0.0,DEBTCONSOLIDATION,8000,9.63,0,0.18,14,Female,Single,High School,Canada,Ontario,Ottawa,Self-employed,24,0.1777777777777777,5307.083199001862,0.2957129599778191,3,0.9196900710385688,4,1,0,365.43333333333334,0.09744888888888889,0.0,1,0
41.0,113000,RENT,1.0,PERSONAL,12000,16.0,1,0.11,15,Female,Single,High School,UK,Wales,Swansea,Full-time,12,0.1061946902654867,16721.4211104066,0.2541718682336867,1,0.9276371645449782,1,1,0,1159.9999999999998,0.12318584070796458,15.0,4,0
40.0,66000,OWN,25.0,PERSONAL,6125,14.65,0,0.09,13,Male,Divorced,Master,USA,Texas,Dallas,Part-time,60,0.0928030303030303,12223.56268303594,0.2780085255005445,14,0.4608645071894203,0,0,0,117.03854166666669,0.021279734848484853,325.0,3,0
40.0,50000,MORTGAGE,1.0,PERSONAL,12000,10.99,0,0.24,17,Male,Divorced,Master,UK,Scotland,Edinburgh,Part-time,36,0.24,14174.0798108026,0.5234815962160521,14,0.2307268124641111,0,0,0,369.9666666666667,0.088792,17.0,2,0
38.0,91200,MORTGAGE,0.0,EDUCATION,9000,12.68,0,0.1,11,Male,Married,Master,Canada,Quebec,Montreal,Self-employed,36,0.0986842105263157,17804.62537942994,0.2939103660025213,9,0.3975419836187651,2,1,0,281.70000000000005,0.03706578947368422,0.0,3,0
37.0,60000,MORTGAGE,4.0,EDUCATION,12000,12.73,0,0.2,17,Female,Married,High School,Canada,Quebec,Montreal,Full-time,36,0.2,6247.849146225341,0.3041308191037556,9,0.2116694164858473,1,1,0,375.76666666666665,0.07515333333333334,68.0,3,1
40.0,100010,MORTGAGE,11.0,PERSONAL,8000,9.99,0,0.08,17,Female,Widowed,Bachelor,UK,Scotland,Edinburgh,Full-time,36,0.07999200079992,11396.62051730626,0.1939468104920134,2,0.0551822960266424,0,0,0,244.42222222222225,0.029327733893277343,187.0,2,0
38.0,95000,OWN,6.0,VENTURE,14000,17.74,0,0.15,17,Female,Married,Master,USA,California,San Francisco,Full-time,12,0.1473684210526315,16168.3452943069,0.3175615294137568,3,0.521000656376321,1,1,0,1373.6333333333332,0.1735115789473684,102.0,5,1
44.0,48000,MORTGAGE,12.0,HOMEIMPROVEMENT,17500,12.18,0,0.36,11,Female,Single,Master,Canada,Ontario,Toronto,Full-time,36,0.3645833333333333,14155.43139891196,0.6594881541439991,1,0.1941914063038536,1,1,0,545.3194444444445,0.13632986111111112,132.0,2,0
40.0,132000,RENT,18.0,EDUCATION,11200,12.68,0,0.08,11,Female,Single,Master,UK,Wales,Cardiff,Full-time,36,0.0848484848484848,33081.30244766722,0.3354644124823274,1,0.101000915679446,2,1,0,350.56,0.03186909090909091,198.0,3,1
40.0,86000,RENT,0.0,EDUCATION,20000,14.54,1,0.23,13,Female,Married,Bachelor,USA,Texas,Houston,Full-time,36,0.2325581395348837,18604.77204373967,0.4488926981830194,14,0.2507741247360866,1,1,1,636.3333333333334,0.0887906976744186,0.0,4,1
39.0,24000,RENT,1.0,DEBTCONSOLIDATION,8500,7.49,1,0.35,12,Female,Single,Bachelor,UK,England,Manchester,Part-time,36,0.3541666666666667,2838.968738420855,0.4724570307675356,9,0.680970171574253,1,1,1,253.79583333333332,0.12689791666666667,12.0,1,0
43.0,54000,RENT,0.0,PERSONAL,9000,15.65,1,0.17,14,Female,Married,Bachelor,UK,Scotland,Glasgow,Full-time,60,0.1666666666666666,12832.09032584412,0.4042979689971133,12,0.8686192424403013,0,1,1,173.475,0.03855,0.0,4,1
37.0,120000,MORTGAGE,21.0,PERSONAL,20000,14.84,0,0.17,11,Female,Divorced,Bachelor,USA,California,Los Angeles,Full-time,60,0.1666666666666666,25091.04249330319,0.3757586874441933,2,0.9311746497480934,1,1,0,382.8,0.03828,231.0,4,0
43.0,138000,MORTGAGE,4.0,EDUCATION,9900,6.99,0,0.07,14,Female,Married,High School,Canada,Quebec,Montreal,Full-time,24,0.0717391304347826,26711.2187796191,0.265298686808834,7,0.413167344550393,0,0,0,441.33375,0.038376847826086954,56.0,1,0
42.0,75000,RENT,6.0,MEDICAL,17000,7.9,0,0.23,13,Female,Married,Master,USA,California,San Francisco,Full-time,36,0.2266666666666666,7452.7191266396,0.3260362550218613,9,0.6886279116772613,1,1,0,509.52777777777777,0.08152444444444444,78.0,1,0
37.0,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,13000,6.62,0,0.16,16,Female,Divorced,Master,UK,Wales,Swansea,Full-time,24,0.1625,21993.11306145945,0.4374139132682431,5,0.4010503485311482,1,1,0,577.525,0.08662874999999999,128.0,1,0
41.0,92000,MORTGAGE,15.0,EDUCATION,12000,7.66,0,0.13,13,Female,Married,High School,Canada,BC,Victoria,Part-time,12,0.1304347826086956,5748.184822510322,0.1929150524185904,1,0.7152377424840464,1,1,0,1076.6000000000001,0.14042608695652176,195.0,1,0
36.0,136000,MORTGAGE,0.0,EDUCATION,4800,14.72,0,0.04,12,Male,Married,Master,Canada,Quebec,Montreal,Full-time,36,0.0352941176470588,10600.45560532878,0.1132386441568292,3,0.7885078322992749,0,1,0,152.96,0.013496470588235294,0.0,3,1
41.0,70000,RENT,2.0,EDUCATION,10000,7.88,0,0.14,17,Male,Married,Bachelor,USA,Texas,Houston,Self-employed,60,0.1428571428571428,7376.119814265794,0.2482302830609399,13,0.7599191948836307,0,0,0,179.8,0.030822857142857145,34.0,1,0
36.0,430000,RENT,2.0,EDUCATION,25000,13.8,0,0.06,11,Female,Married,Master,UK,Scotland,Edinburgh,Full-time,60,0.0581395348837209,27931.11001972272,0.1230956046970295,7,0.8540232773315454,0,0,0,474.16666666666663,0.013232558139534882,22.0,3,0
44.0,48000,RENT,0.0,MEDICAL,5000,13.43,0,0.1,17,Female,Single,High School,USA,Texas,Dallas,Full-time,60,0.1041666666666666,3423.163290478967,0.1754825685516451,14,0.702259279687252,0,0,0,94.525,0.023631250000000003,0.0,3,0
44.0,95000,MORTGAGE,4.0,EDUCATION,10000,10.95,0,0.11,11,Female,Single,Master,UK,Scotland,Glasgow,Self-employed,24,0.1052631578947368,11408.88651572367,0.2253567001655123,15,0.750182324146999,0,0,0,462.2916666666667,0.05839473684210526,44.0,2,0
40.0,65000,RENT,1.0,HOMEIMPROVEMENT,5000,9.63,0,0.08,17,Female,Single,Bachelor,USA,California,San Francisco,Full-time,36,0.0769230769230769,17467.96964171453,0.3456610714109928,4,0.2015940769814557,0,0,0,152.26388888888889,0.02811025641025641,17.0,2,0
41.0,37000,MORTGAGE,3.0,VENTURE,6000,12.99,0,0.16,11,Female,Married,Bachelor,USA,Texas,Dallas,Full-time,60,0.1621621621621621,7254.794244453265,0.3582376822825206,4,0.3189007423268133,0,0,0,112.99000000000001,0.03664540540540541,33.0,3,0
39.0,52273,RENT,3.0,EDUCATION,5000,10.99,0,0.1,12,Male,Single,High School,UK,Wales,Swansea,Part-time,60,0.0956516748608268,10330.04509233549,0.2932688977547776,12,0.9246897678936862,0,0,0,92.49166666666669,0.02123275878560634,36.0,2,0
37.0,65000,RENT,7.0,HOMEIMPROVEMENT,12000,13.98,0,0.18,12,Male,Married,High School,Canada,Ontario,Toronto,Self-employed,24,0.1846153846153846,11844.42693460431,0.3668373374554509,12,0.3511496107999142,0,0,0,569.9,0.10521230769230769,84.0,3,0
38.0,140000,MORTGAGE,0.0,VENTURE,25000,9.99,0,0.18,13,Female,Married,High School,UK,Wales,Swansea,Full-time,36,0.1785714285714285,20738.26997537653,0.3267019283955467,12,0.2529793916955946,0,0,0,763.8194444444446,0.06547023809523811,0.0,2,0
43.0,43000,MORTGAGE,5.0,PERSONAL,15000,8.88,0,0.35,15,Male,Married,High School,UK,Scotland,Edinburgh,Full-time,12,0.3488372093023256,10384.5947962494,0.590339413866265,7,0.345194841438717,0,0,0,1361.0,0.3798139534883721,75.0,2,0
43.0,350000,MORTGAGE,3.0,PERSONAL,18000,11.49,0,0.05,14,Male,Divorced,Bachelor,Canada,BC,Vancouver,Full-time,12,0.0514285714285714,95862.89392033864,0.3253225540581104,3,0.099050720907854,0,0,0,1672.3500000000001,0.05733771428571429,42.0,2,0
40.0,46000,MORTGAGE,5.0,MEDICAL,10000,7.9,0,0.22,16,Male,Single,High School,UK,Wales,Cardiff,Self-employed,60,0.217391304347826,3069.227284752729,0.2841136366250593,6,0.940198305991074,2,1,0,179.83333333333334,0.04691304347826087,80.0,1,0
39.0,45000,MORTGAGE,3.0,PERSONAL,12000,14.72,0,0.27,13,Male,Single,Bachelor,Canada,BC,Vancouver,Part-time,36,0.2666666666666666,11342.73845769808,0.5187275212821797,12,0.8850812254039933,0,0,0,382.4,0.10197333333333333,39.0,3,0
36.0,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,7000,11.49,0,0.11,15,Male,Single,Master,Canada,BC,Vancouver,Full-time,24,0.1076923076923077,14328.13326595478,0.328125127168535,9,0.2191876285632715,0,0,0,325.1791666666667,0.06003307692307692,15.0,2,0
36.0,138000,MORTGAGE,0.0,VENTURE,10000,13.98,0,0.07,15,Female,Single,High School,Canada,BC,Vancouver,Self-employed,36,0.072463768115942,40487.54721254496,0.3658517913952533,3,0.2361489177887823,0,1,0,316.6111111111111,0.02753140096618357,0.0,3,1
40.0,86500,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,10.25,0,0.12,14,Male,Married,High School,USA,California,Los Angeles,Full-time,36,0.1156069364161849,16071.3205602892,0.3014025498299329,6,0.4094318132246933,2,1,0,306.25,0.042485549132947976,28.0,2,0
47.0,47000,MORTGAGE,9.0,MEDICAL,7500,6.62,0,0.16,13,Female,Divorced,High School,Canada,Ontario,Toronto,Part-time,36,0.1595744680851064,2844.224901282772,0.2200898915166547,1,0.0508510351754005,0,0,0,222.125,0.05671276595744681,117.0,1,0
44.0,38400,MORTGAGE,4.0,HOMEIMPROVEMENT,6825,8.9,0,0.18,11,Male,Single,High School,USA,New York,Buffalo,Part-time,36,0.177734375,9228.238780141766,0.4180530932328585,15,0.7518806300331939,0,0,0,206.45625,0.064517578125,44.0,1,0
37.0,40000,OWN,1.0,HOMEIMPROVEMENT,15000,11.48,0,0.38,17,Male,Married,High School,UK,Wales,Swansea,Full-time,24,0.375,4294.784558634977,0.4823696139658744,6,0.4578640858171945,1,1,0,696.75,0.209025,17.0,2,0
41.0,43439,RENT,4.0,VENTURE,15000,12.73,1,0.35,15,Female,Married,High School,USA,California,San Francisco,Part-time,60,0.345311816570363,2371.141164949233,0.3998973541045888,7,0.4931102815309784,0,1,0,281.825,0.07785400216395405,60.0,3,1
37.0,68480,RENT,2.0,MEDICAL,3600,15.23,0,0.05,11,Female,Divorced,High School,USA,New York,Buffalo,Self-employed,36,0.0525700934579439,15006.94887727802,0.2717136226238029,1,0.8714036774233206,0,1,0,115.22999999999999,0.02019217289719626,22.0,3,1
39.0,18300,RENT,0.0,EDUCATION,1200,14.74,1,0.07,17,Female,Married,Bachelor,Canada,Quebec,Montreal,Full-time,24,0.0655737704918032,5362.51171068179,0.3586071973050158,13,0.4277188711044256,0,0,0,57.37,0.03761967213114754,0.0,4,0
36.0,93000,RENT,1.0,MEDICAL,12000,13.48,0,0.13,13,Female,Married,Bachelor,USA,California,San Francisco,Full-time,36,0.1290322580645161,5850.809198917468,0.1919441849345964,7,0.752343367863403,1,1,0,378.26666666666665,0.04880860215053763,13.0,3,0
40.0,52479,RENT,17.0,HOMEIMPROVEMENT,6600,14.54,1,0.13,17,Male,Married,Master,UK,Wales,Swansea,Full-time,60,0.125764591550906,8793.016264951206,0.2933176368633397,1,0.6030177996883739,1,1,0,125.99399999999999,0.028810152632481562,289.0,4,0
36.0,135000,MORTGAGE,1.0,VENTURE,2500,14.91,0,0.02,17,Male,Single,High School,Canada,Quebec,Montreal,Unemployed,60,0.0185185185185185,12907.09590405886,0.1141266363263619,14,0.8480436048458105,1,1,0,47.87916666666667,0.004255925925925926,17.0,4,0
38.0,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,6000,13.99,0,0.17,12,Female,Married,Bachelor,UK,England,Manchester,Full-time,36,0.1666666666666666,10760.96076578414,0.4655822434940039,5,0.9048990524199738,0,1,0,189.98333333333332,0.06332777777777777,36.0,3,1
36.0,160000,OWN,20.0,VENTURE,24000,14.96,0,0.15,15,Female,Divorced,High School,UK,Scotland,Glasgow,Full-time,36,0.15,8264.265314203703,0.2016516582137731,3,0.7210368198881969,0,1,0,766.4,0.057479999999999996,300.0,4,1
39.0,73000,MORTGAGE,2.0,EDUCATION,5000,11.86,1,0.07,16,Male,Widowed,Bachelor,Canada,Ontario,Toronto,Full-time,36,0.0684931506849315,5657.593257643928,0.1459944281869031,9,0.8182426569190901,1,1,0,155.36111111111111,0.02553881278538813,32.0,2,0
36.0,61000,MORTGAGE,2.0,VENTURE,10000,10.25,0,0.16,14,Male,Married,Bachelor,USA,New York,Buffalo,Full-time,60,0.1639344262295081,7806.771019967492,0.2919142790158605,2,0.8283882167547125,0,0,0,183.75,0.036147540983606556,28.0,2,0
42.0,45000,RENT,1.0,MEDICAL,18200,10.83,1,0.4,16,Male,Single,High School,USA,Texas,Dallas,Full-time,36,0.4044444444444444,12808.90138491926,0.6890866974426502,12,0.3764838838801669,0,0,1,560.3072222222222,0.14941525925925925,16.0,2,0
39.0,325000,MORTGAGE,14.0,PERSONAL,18000,14.96,0,0.06,17,Female,Married,Master,UK,Wales,Cardiff,Full-time,60,0.0553846153846153,63648.84414035676,0.2512272127395592,12,0.9374592345890118,0,1,0,344.88,0.01273403076923077,238.0,4,1
42.0,13200,RENT,4.0,VENTURE,2500,13.48,1,0.19,15,Female,Single,Master,UK,Scotland,Glasgow,Full-time,36,0.1893939393939394,2011.61122359632,0.3417887290603272,15,0.3561555734632845,1,1,0,78.80555555555556,0.07164141414141414,60.0,3,1
38.0,35000,RENT,0.0,DEBTCONSOLIDATION,5600,11.11,0,0.16,17,Male,Married,Master,UK,Wales,Cardiff,Full-time,24,0.16,4493.031097820313,0.2883723170805803,12,0.7634783905739536,0,0,0,259.25666666666666,0.08888800000000001,0.0,2,0
38.0,59475,MORTGAGE,10.0,MEDICAL,18125,14.84,1,0.26,13,Male,Married,Master,UK,Wales,Swansea,Self-employed,24,0.3047498949138293,10155.92018868087,0.4755093768588628,8,0.887730553880158,1,1,0,867.28125,0.17498738965952082,130.0,4,1
37.0,21600,RENT,7.0,MEDICAL,3000,12.18,0,0.14,14,Female,Married,Bachelor,Canada,Ontario,Ottawa,Self-employed,60,0.1388888888888889,4016.273269563209,0.3248274661834819,3,0.2704000974724927,1,1,0,56.089999999999996,0.031161111111111108,98.0,2,0
38.0,67870,MORTGAGE,6.0,MEDICAL,5000,10.99,0,0.07,13,Male,Married,Master,Canada,Quebec,Quebec City,Full-time,36,0.0736702519522616,18487.53947575716,0.3460665901835444,5,0.6668654476911151,0,0,0,154.1527777777778,0.027255537547271752,78.0,2,0
39.0,40000,OWN,4.0,VENTURE,1000,10.37,0,0.03,16,Male,Single,High School,USA,New York,Buffalo,Self-employed,36,0.025,8234.225820450829,0.2308556455112707,15,0.1057671133318316,0,0,0,30.658333333333328,0.009197499999999997,64.0,2,0
39.0,80000,MORTGAGE,18.0,MEDICAL,5600,13.43,0,0.07,17,Male,Single,High School,Canada,BC,Victoria,Self-employed,36,0.07,13959.70170472051,0.2444962713090064,15,0.1412150300400243,0,0,0,176.4466666666667,0.026467,306.0,3,0
37.0,46680,MORTGAGE,6.0,VENTURE,8000,15.21,0,0.17,15,Male,Married,High School,UK,Wales,Swansea,Full-time,24,0.1713796058269066,6305.978299742914,0.3064691152472775,15,0.1087152918172015,0,0,0,384.0333333333333,0.09872322193658954,90.0,4,0
48.0,120000,MORTGAGE,18.0,HOMEIMPROVEMENT,3600,13.48,0,0.03,16,Male,Single,High School,UK,Wales,Cardiff,Full-time,36,0.03,13288.46236737217,0.140737186394768,14,0.4341145066441846,0,0,0,113.48,0.011348,288.0,3,0
46.0,180000,MORTGAGE,31.0,MEDICAL,18000,9.91,0,0.1,12,Male,Married,Bachelor,Canada,Quebec,Quebec City,Full-time,60,0.1,18171.10304428642,0.2009505724682579,5,0.7912732347388117,0,0,0,329.72999999999996,0.021981999999999998,372.0,2,0
43.0,51600,RENT,4.0,VENTURE,1500,11.86,0,0.03,12,Male,Married,PhD,Canada,BC,Vancouver,Full-time,60,0.0290697674418604,10428.72622799796,0.2311768648836813,15,0.845536832277554,1,1,0,27.965,0.006503488372093023,48.0,2,0
42.0,64464,MORTGAGE,13.0,MEDICAL,30000,19.03,1,0.4,14,Male,Married,High School,USA,California,Los Angeles,Full-time,60,0.4653760238272524,18845.15987069521,0.7577122094610202,3,0.9040650683849004,1,1,0,595.1500000000001,0.11078741623231572,182.0,5,0
41.0,24000,MORTGAGE,5.0,DEBTCONSOLIDATION,1500,7.49,0,0.06,14,Female,Single,Bachelor,UK,Wales,Cardiff,Full-time,24,0.0625,4776.298104202368,0.261512421008432,15,0.3019408846939149,0,0,0,67.18124999999999,0.033590625,70.0,1,0
37.0,32000,RENT,4.0,MEDICAL,10000,13.79,1,0.31,14,Female,Single,Bachelor,Canada,Quebec,Quebec City,Full-time,60,0.3125,2398.157752888862,0.387442429777777,8,0.1490464836873891,2,1,0,189.65,0.07111875000000001,56.0,3,0
39.0,150000,MORTGAGE,9.0,MEDICAL,30000,8.9,0,0.2,11,Female,Single,Master,Canada,Quebec,Montreal,Self-employed,36,0.2,35604.97252431118,0.4373664834954079,11,0.6683571044336923,1,1,0,907.5,0.0726,99.0,1,0
37.0,21600,RENT,4.0,MEDICAL,3800,15.31,1,0.18,11,Male,Married,High School,UK,England,Manchester,Part-time,60,0.1759259259259259,3085.148990227252,0.3187568976957061,5,0.591158245596759,0,0,0,73.02966666666666,0.04057203703703703,44.0,4,0
41.0,90000,MORTGAGE,3.0,PERSONAL,3000,7.14,0,0.03,17,Female,Single,Bachelor,Canada,Quebec,Quebec City,Full-time,60,0.0333333333333333,4829.794397008962,0.0869977155223218,2,0.4507566939699666,1,1,0,53.57,0.007142666666666667,51.0,1,0
