person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_term_months,other_debt,open_accounts,past_delinquencies,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,credit_utilization_ratio,severe_default_history,vulnerable_borrower,monthly_payment_to_income,log_person_income,log_loan_amnt,log_other_debt,cb_person_default_on_file,gender,loan_grade_enc,education_level_enc,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,marital_status_Married,marital_status_Single,marital_status_Widowed,country_UK,country_USA,employment_type_Part-time,employment_type_Self-employed,employment_type_Unemployed,loan_status
27.0,85248,0.0,10000,9.99,9,60,17518.94955909367,3,1,0.12,0.1173048048048048,0.3228105006462752,0.2481267161048188,1,0,0.025804710960960965,11.353331664871686,9.210440366976517,9.771095485439073,0,1,2,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,0
27.0,76000,2.0,10000,10.99,9,24,16658.2280683411,9,0,0.13,0.131578947368421,0.3507661587939618,0.4371612502069056,0,0,0.07301973684210528,11.23850177707664,9.210440366976517,9.720719580214054,0,1,2,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
29.0,88000,7.0,10000,7.51,5,12,24541.43174511691,3,2,0.11,0.1136363636363636,0.392516269830874,0.0821975990086211,1,0,0.12217045454545454,11.385103457032141,9.210440366976517,10.108158806473552,0,0,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
27.0,88000,4.0,10000,7.51,7,24,9121.571160849884,1,1,0.11,0.1136363636363636,0.2172905813732941,0.7135364911667385,1,0,0.06108522727272727,11.385103457032141,9.210440366976517,9.118506968866628,0,1,1,2,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,0
31.0,89000,1.0,10000,10.99,9,24,6717.985945429396,2,0,0.11,0.1123595505617977,0.1878425387126898,0.2712928838956929,0,0,0.062353932584269675,11.39640288460621,9.210440366976517,8.812692521152728,0,0,2,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0
27.0,89904,1.0,10000,10.0,5,36,26529.02416832972,9,0,0.11,0.1112297561843744,0.4063114451896435,0.3212952760130064,0,1,0.04078424393427063,11.406508836265738,9.210440366976517,10.186032358112513,0,0,2,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0
34.0,70000,7.0,17000,11.14,8,36,10573.08441685888,6,0,0.24,0.2428571428571428,0.3939012059551269,0.705938075072483,0,0,0.0899704761904762,11.156264806643742,9.741027444837728,9.266161420200154,0,0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
31.0,78000,15.0,10000,14.27,10,60,5269.351426779419,4,0,0.13,0.1282051282051282,0.1957609157279412,0.2959766282869093,0,0,0.0293,11.264476926102367,9.210440366976517,8.569852323710474,0,1,3,3,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,1
27.0,90000,7.0,10000,14.27,8,36,20101.24333299623,1,3,0.11,0.1111111111111111,0.3344582592555136,0.3579384490760638,1,0,0.042322222222222226,11.407576060361786,9.210440366976517,9.908586696426168,1,1,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0
30.0,76080,8.0,12000,11.14,5,24,5699.145398244948,15,1,0.16,0.1577287066246056,0.2326386093355014,0.5412630198651159,1,0,0.08764984227129337,11.239553841191775,9.392745258631441,8.648246961961332,0,0,2,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
29.0,76176,12.0,4800,6.99,7,36,20287.5887569601,8,1,0.06,0.0630119722747322,0.329337176498636,0.0675568427971347,1,0,0.022472169712245325,11.24081485884236,8.476579508530941,9.917813876776455,0,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
30.0,76200,3.0,3200,8.49,7,24,6811.775007348177,6,1,0.04,0.0419947506561679,0.1313881234560128,0.8920801653335289,1,0,0.02278005249343832,11.241129864948206,8.071218539969863,8.82655480620784,0,0,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0
29.0,76200,13.0,20000,6.91,7,24,22456.20991730425,5,1,0.26,0.2624671916010498,0.5571681091509745,0.5744993695273715,1,0,0.1403018372703412,11.241129864948206,9.90353755128617,10.019366996056974,0,0,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
33.0,76248,17.0,10400,7.66,5,36,22743.18833940095,4,2,0.14,0.1363970202497114,0.4346761664489685,0.2984365188028471,1,0,0.04894834400027979,11.24175957962956,9.249657234353133,10.032064934135494,0,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
27.0,90000,4.0,10000,7.49,10,60,20603.63143961482,15,0,0.11,0.1111111111111111,0.3400403493290535,0.2533456817194905,0,0,0.023886666666666667,11.407576060361786,9.210440366976517,9.9332711566736,0,1,1,2,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0
30.0,90000,14.0,10000,15.62,6,60,17391.02388192938,8,0,0.11,0.1111111111111111,0.3043447097992153,0.5179408087579571,1,0,0.025693333333333335,11.407576060361786,9.210440366976517,9.763766982516062,1,1,4,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,0
30.0,76404,14.0,12000,6.54,5,36,18661.57372415674,1,0,0.16,0.1570598397989634,0.4013084880916802,0.2522693448151084,0,0,0.055777184440605206,11.243803418039358,9.392745258631441,9.834275392229824,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
27.0,90000,3.0,10000,7.66,7,36,19417.61469160077,6,0,0.11,0.1111111111111111,0.3268623854622307,0.564918342529877,0,0,0.039874074074074076,11.407576060361786,9.210440366976517,9.87398740519179,0,1,1,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
28.0,76500,12.0,10000,12.42,7,36,16418.48146990591,10,1,0.13,0.130718954248366,0.3453396270575935,0.0825207248192604,1,0,0.04898474945533769,11.245059091624615,9.210440366976517,9.706223803330314,0,0,2,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0
29.0,76500,13.0,13475,8.94,9,36,21414.5781001668,11,0,0.18,0.1761437908496732,0.4560729163420496,0.0563620932802407,0,0,0.06396368191721133,11.245059091624615,9.508665604526444,9.971873884789794,0,1,1,3,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0
32.0,90000,2.0,10000,11.12,8,36,23138.53796289498,1,0,0.11,0.1111111111111111,0.3682059773654997,0.3533875969553957,0,0,0.041155555555555556,11.407576060361786,9.210440366976517,10.049298033516992,0,0,2,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
29.0,76596,14.0,17600,13.16,7,60,15046.25613108733,5,1,0.23,0.2297770118544049,0.4262135898883404,0.5643107003069566,1,0,0.05200313332288892,11.246313190470872,9.77571099759397,9.618950936684007,0,1,3,4,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
30.0,90000,4.0,10000,14.18,10,36,21219.44764919267,5,1,0.11,0.1111111111111111,0.3468827516576963,0.2313187941061703,1,0,0.04228888888888889,11.407576060361786,9.210440366976517,9.962720507571886,1,1,5,2,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
27.0,76788,0.0,17000,12.42,10,24,22928.65030667253,10,0,0.22,0.2213887586602073,0.5199855486101023,0.5085338503438571,0,0,0.12444262124290255,11.24881667971082,9.741027444837728,10.040186125263464,0,1,2,4,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
27.0,60174,11.0,3025,10.99,10,60,8074.333815166154,1,0,0.04,0.0502708811114434,0.1844539803763445,0.7533851529429141,0,0,0.011159130189118224,11.005012262651272,8.014996894348302,8.996569486575872,0,1,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
27.0,76800,3.0,5000,11.49,7,24,10058.81435190218,3,0,0.07,0.0651041666666666,0.1960783118737263,0.5360347845943404,0,0,0.036292317708333334,11.248972939884327,8.517393171418904,9.216303989398181,0,1,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
29.0,76800,4.0,2400,9.62,10,36,18590.09242459512,10,1,0.03,0.03125,0.2733084951119156,0.5044549696645672,1,0,0.01141875,11.248972939884327,7.783640596221253,9.830437843087664,0,0,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0
27.0,70800,0.0,20000,21.21,8,36,6216.321832739042,4,0,0.28,0.2824858757062147,0.3702870315358622,0.8115056930450364,1,0,0.11413370998116762,11.167628403875849,9.90353755128617,8.73509451949521,1,0,7,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
28.0,76992,8.0,1800,12.18,8,12,5395.377676267422,11,3,0.02,0.0233790523690773,0.0934561730604143,0.4162517066283822,1,0,0.02622662094763092,11.25146978761243,7.496097345175956,8.5934832067737,0,1,2,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
31.0,77000,4.0,10000,14.65,5,36,13443.6895697258,10,1,0.13,0.1298701298701298,0.3044635009055298,0.2444594546954598,1,0,0.04963203463203463,11.251573687764477,9.210440366976517,9.506339479535393,0,1,3,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0
32.0,77000,9.0,10000,16.77,8,24,8858.252116493557,4,0,0.13,0.1298701298701298,0.2449123651492669,0.7279750099643789,1,0,0.07582467532467532,11.251573687764477,9.210440366976517,9.089217628805322,1,1,4,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
30.0,80004,2.0,10000,12.21,6,60,13159.5238208976,12,0,0.12,0.1249937503124843,0.2894795737825308,0.7251706742372884,0,0,0.02805109744512775,11.289844411702974,9.210440366976517,9.484977008106723,0,1,2,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1
31.0,77000,15.0,6000,12.69,8,60,21068.55805899436,6,2,0.08,0.0779220779220779,0.3515397150518747,0.302633890287479,1,0,0.01756207792207792,11.251573687764477,8.699681400989514,9.955584531684778,0,1,2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
27.0,77000,12.0,4900,6.03,7,60,20913.11087661016,12,1,0.06,0.0636363636363636,0.3352352061897424,0.5414730099534935,1,0,0.013494727272727273,11.251573687764477,8.497194544909547,9.948179371694168,0,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
28.0,77000,4.0,2600,11.71,5,36,4694.492909754721,4,0,0.03,0.0337662337662337,0.0947336741526587,0.4530032786240393,0,0,0.012573419913419913,11.251573687764477,7.8636512654486515,8.45435837223495,0,1,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
29.0,93000,1.0,10000,11.14,8,36,25164.90015868888,7,0,0.11,0.1075268817204301,0.3781172060074073,0.4997423360729774,0,0,0.039835125448028676,11.440365524765756,9.210440366976517,10.133245188834534,0,0,2,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0
33.0,77000,9.0,12000,7.29,10,36,20068.39260689977,5,0,0.16,0.1558441558441558,0.4164726312584386,0.9405263045455782,0,0,0.05573506493506493,11.251573687764477,9.392745258631441,9.906951177600478,0,1,1,2,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
27.0,77000,11.0,18500,11.11,10,12,14455.85646948214,1,1,0.24,0.2402597402597402,0.4279981359673005,0.8586046119486233,1,0,0.26695259740259736,11.251573687764477,9.825580063659602,9.578924077160808,0,1,2,2,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0
34.0,95000,7.0,10000,9.99,6,36,20081.35323180623,6,0,0.11,0.1052631578947368,0.3166458234926971,0.5199314899156589,0,0,0.03859298245614035,11.461642696843066,9.210440366976517,9.907596759758158,0,0,2,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,0
30.0,77000,4.0,8000,7.14,7,60,10641.9112476171,6,2,0.1,0.1038961038961039,0.2421027434755467,0.8915743813212741,1,0,0.02226285714285714,11.251573687764477,8.987321812850125,9.272649338968137,0,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
35.0,60350,15.0,25000,16.82,5,60,11997.62588327358,12,0,0.35,0.4142502071251036,0.6130509674113269,0.3138984211632353,0,0,0.0967854183927092,11.007932796396682,10.12667110305036,9.392547412486197,0,1,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
29.0,95000,1.0,10000,10.38,5,24,18158.44131166457,3,0,0.11,0.1052631578947368,0.2964046453859428,0.3810496412938415,0,0,0.05809473684210527,11.461642696843066,9.210440366976517,9.80694588690586,0,0,2,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
29.0,77000,3.0,5000,7.14,7,36,7487.185707777103,15,1,0.06,0.0649350649350649,0.1621712429581441,0.7025689673679968,1,0,0.02319047619047619,11.251573687764477,8.517393171418904,8.921081818567991,0,0,1,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
30.0,77000,5.0,1500,6.39,7,60,11249.4374203749,2,0,0.02,0.0194805194805194,0.1655771093555182,0.4725292794055946,0,0,0.004145064935064936,11.251573687764477,7.313886831633462,9.32816228868779,0,0,1,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0
30.0,77000,2.0,25000,12.18,10,60,22148.83617956904,15,0,0.32,0.3246753246753247,0.6123225477866108,0.7706950425476169,0,0,0.07284415584415584,11.251573687764477,10.12667110305036,10.00558537948968,0,1,2,2,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0
27.0,71000,0.0,5000,17.39,9,36,16753.62950586751,7,0,0.07,0.0704225352112676,0.3063891479699649,0.1763446566820684,0,0,0.027556338028169012,11.170449240431308,8.517393171418904,9.726429887474973,0,1,5,2,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
27.0,102000,2.0,10150,7.49,6,36,6889.521059976485,10,0,0.1,0.0995098039215686,0.1670541280389851,0.5647577014244981,0,0,0.035654362745098034,11.532737896139919,9.225327501784431,8.837901986689092,0,1,1,3,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0
28.0,77000,5.0,15000,12.21,5,24,15864.87818408626,14,1,0.19,0.1948051948051948,0.4008425738193021,0.8732955641734458,1,0,0.10929545454545454,11.251573687764477,9.61587214452889,9.671926056036321,0,0,2,1,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
27.0,146000,3.0,10175,12.99,6,24,22745.61006804196,4,0,0.07,0.0696917808219178,0.2254836306030271,0.2993156012901719,0,0,0.03937237157534247,11.891368749982085,9.227787285579904,10.032171405278145,0,0,3,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1
35.0,77040,8.0,5900,5.99,7,36,17602.56213241509,1,1,0.08,0.0765835929387331,0.3050696019264679,0.762307989898588,1,0,0.027056983385254415,11.252093026657754,8.682877107057168,9.775856554434585,0,1,1,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
29.0,44000,0.0,10200,10.2,8,60,3713.863341393157,12,0,0.23,0.2318181818181818,0.3162241668498444,0.3722971357421101,0,0,0.05109272727272728,10.691967639914864,9.23024103368252,8.220097170847568,0,1,2,3,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,0
27.0,77065,11.0,23700,6.17,10,60,15998.72237677679,13,0,0.31,0.3075326023486667,0.5151329705674014,0.2400407649191265,0,0,0.06530147278271589,11.252417476555802,10.073272520325904,9.68032664961993,0,0,1,2,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0
27.0,48000,5.0,10200,10.38,10,36,12383.53320573674,2,0,0.21,0.2125,0.4704902751195154,0.1407180360990502,0,1,0.07818583333333334,10.778977123006351,9.23024103368252,9.424203650921418,0,1,2,4,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
28.0,54400,0.0,10200,16.89,5,36,4704.357772376615,4,1,0.16,0.1875,0.2739771649333936,0.3512727273769797,1,0,0.07305625,10.904137815028022,9.23024103368252,8.456457090016215,0,0,4,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1
29.0,77248,13.0,21600,13.85,7,36,12327.05570548083,11,0,0.28,0.2796188898094449,0.4391965579106363,0.4679141818842387,1,0,0.10611536868268436,11.254789249692386,9.980494888896912,9.419632895604346,1,1,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
28.0,90000,1.0,10200,8.9,8,24,6915.347845519487,9,0,0.11,0.1133333333333333,0.1901705316168831,0.1211164357283916,0,0,0.06171,11.407576060361786,9.23024103368252,8.841643141304656,0,1,1,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0
35.0,77268,11.0,7500,11.03,7,36,14894.44425022709,5,0,0.1,0.0970647616089454,0.289828185668415,0.4003578677579081,0,0,0.03592366827147073,11.255048119210652,8.922791623969637,9.608810690162638,0,0,3,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
30.0,77270,9.0,3000,7.74,5,60,12276.18336862328,2,1,0.04,0.0388248997023424,0.1976987623737968,0.1307908360573356,1,0,0.008365989387860748,11.255074002477121,8.006700845440367,9.41549780801646,0,0,1,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
29.0,77367,12.0,1000,7.37,9,60,12863.06594794352,10,1,0.01,0.0129254074734706,0.1791857762087649,0.1668831991079981,1,0,0.002775602000853077,11.256328537396799,6.90875477931522,9.462193117955943,0,1,1,4,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,0
31.0,21000,15.0,11000,8.59,6,24,5722.168722524037,1,0,0.52,0.5238095238095238,0.7962937486916208,0.7890255397725161,0,1,0.28440238095238096,9.952325334619427,9.305741456739435,8.652277903456978,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1
29.0,71400,14.0,10000,14.27,8,24,13089.63911884411,5,0,0.14,0.1400560224089636,0.3233843013843712,0.2694218649746485,0,0,0.08002100840336135,11.17606715383184,9.210440366976517,9.479652682681039,0,0,3,1,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,1
28.0,77500,3.0,8000,8.49,7,36,19947.13528998212,1,0,0.1,0.1032258064516129,0.3606081972900919,0.3132853183306631,0,0,0.03732989247311828,11.258046118484,8.987321812850125,9.900890948775666,0,1,1,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,77500,3.0,13000,10.99,10,24,12333.9185378023,13,0,0.17,0.1677419354838709,0.3268892714555136,0.7987855694226902,0,0,0.0930883870967742,11.258046118484,9.472781556562168,9.420189424791046,0,1,2,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0
30.0,77500,2.0,9000,7.88,7,36,8734.901631691799,12,1,0.12,0.1161290322580645,0.2288374404089264,0.7700592883636233,1,0,0.04176000000000001,11.258046118484,9.105090961257085,9.075196437812751,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
27.0,30000,8.0,11000,9.91,10,36,7639.436577013678,2,0,0.37,0.3666666666666666,0.6213145525671226,0.6112963124805812,0,1,0.13433444444444445,10.308985993422082,9.305741456739435,8.941210024116112,0,0,2,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
28.0,77544,2.0,15000,16.63,5,12,22876.78823945154,1,0,0.19,0.1934385639121015,0.4884554348428189,0.3989296352630863,1,0,0.225607397090684,11.258613691993553,9.61587214452889,10.037921772964957,1,0,5,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
28.0,71652,11.0,25000,20.03,9,60,18744.79493497605,9,0,0.35,0.3489086138558588,0.6105174305668515,0.4703680668959652,0,0,0.08375900184223747,11.179590302582158,10.12667110305036,9.838724736111638,0,0,7,3,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,1
33.0,32400,8.0,11000,6.99,10,36,4051.559200760896,7,1,0.34,0.3395061728395062,0.4645542963197807,0.8382111921921483,1,1,0.1210792181069959,10.385944565501662,9.305741456739435,8.30710386195739,0,0,1,4,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,1
31.0,77940,3.0,16250,10.99,10,36,9396.654592535122,7,0,0.21,0.2084937131126507,0.3290563843024778,0.2406366992555224,0,0,0.0771357240612437,11.263707409192737,9.69590972432601,9.148215425692506,0,0,2,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0
29.0,78000,2.0,18000,6.62,5,36,21213.51119042412,4,1,0.23,0.2307692307692307,0.5027373229541553,0.9143477799869312,1,0,0.08201538461538461,11.264476926102367,9.798182590890704,9.962440716617937,0,0,1,3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
33.0,78000,17.0,3200,13.49,6,60,14082.77648306062,11,1,0.04,0.041025641025641,0.2215740574751361,0.3482349890782673,1,0,0.009312,11.264476926102367,8.071218539969863,9.552778809874983,0,1,3,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
29.0,35000,4.0,11000,8.59,10,60,4366.979333203308,13,1,0.31,0.3142857142857143,0.4390565523772373,0.7210293463135365,1,1,0.06825657142857143,10.463131911491967,9.305741456739435,8.382055786004049,0,0,1,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1
33.0,78000,6.0,20000,15.96,10,60,4858.592608373544,2,0,0.26,0.2564102564102564,0.3186999052355582,0.3546136829505902,0,0,0.05946666666666667,11.264476926102367,9.90353755128617,8.488709887943449,0,0,3,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
28.0,78000,0.0,19700,7.9,9,24,4519.020272735725,3,1,0.25,0.2525641025641025,0.3105002599068682,0.9339258356617864,1,0,0.13625833333333334,11.264476926102367,9.888424674859083,8.416271757934743,0,0,1,3,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,0
28.0,78000,7.0,10000,9.91,5,12,5169.165531216904,1,0,0.13,0.1282051282051282,0.1944764811694475,0.7710989823601707,0,0,0.1409102564102564,11.264476926102367,9.210440366976517,8.550659984633423,0,0,2,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
27.0,120000,2.0,11050,12.69,7,60,28658.23114750913,15,0,0.09,0.0920833333333333,0.3309019262292428,0.1430146430695434,0,0,0.02075374166666667,11.695255355062795,9.310276200588783,10.263230874347832,0,1,2,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
31.0,72000,4.0,9000,15.96,5,60,6870.896422886167,13,0,0.13,0.125,0.22042911698453,0.8846538088597159,1,0,0.02899,11.184435286790631,9.105090961257085,8.83519539121147,1,0,3,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
30.0,78000,1.0,26000,15.96,5,24,4410.076267678417,11,2,0.33,0.3333333333333333,0.3898727726625438,0.6308978075636653,1,0,0.19326666666666667,11.264476926102367,10.165890277802454,8.391873990292897,1,1,3,2,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
28.0,78000,12.0,12000,10.99,10,36,17505.04219536753,9,0,0.15,0.1538461538461538,0.3782697717354811,0.8582021484256043,0,0,0.056917948717948724,11.264476926102367,9.392745258631441,9.770301368626935,0,0,2,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
27.0,39000,6.0,11100,13.48,9,60,4835.215494069318,2,0,0.28,0.2846153846153846,0.4085952690787005,0.8118462161267107,1,1,0.0645963076923077,10.571342565808699,9.314790473332646,8.483887771136711,1,0,3,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
27.0,61200,3.0,13000,8.49,10,12,8872.161254267357,13,0,0.18,0.2124183006535947,0.3573882557886823,0.2442800334737836,0,0,0.23045261437908493,11.021918808236205,9.472781556562168,9.09078641026057,0,1,1,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
28.0,78000,1.0,5000,12.99,7,60,13844.54687907539,5,0,0.06,0.0641025641025641,0.2415967548599409,0.3046548756416136,1,0,0.014485897435897437,11.264476926102367,8.517393171418904,9.53571893493874,1,1,3,2,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,0
32.0,78000,3.0,8000,6.99,10,60,16823.66239909448,9,0,0.1,0.1025641025641025,0.3182520820396728,0.495661748868142,0,0,0.021946666666666666,11.264476926102367,8.987321812850125,9.730601088878895,0,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0
29.0,72000,12.0,12000,15.62,9,60,16355.03530678538,7,0,0.17,0.1666666666666666,0.3938199348164636,0.4523295863955934,1,0,0.038540000000000005,11.184435286790631,9.392745258631441,9.702352240126455,1,1,4,2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
35.0,78000,9.0,9450,10.99,8,60,15871.89547151234,5,0,0.12,0.1211538461538461,0.3246396855322094,0.4311730383622832,0,0,0.026893730769230767,11.264476926102367,9.153875834995056,9.67236824624925,0,0,2,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
29.0,78000,0.0,9600,10.99,5,60,20713.74276406686,4,1,0.12,0.123076923076923,0.3886377277444469,0.8356986156249965,1,0,0.027320615384615384,11.264476926102367,9.169622538697624,9.938600936576174,0,0,2,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
32.0,50000,3.0,11100,10.59,10,36,10356.93699600679,2,1,0.22,0.222,0.4291387399201358,0.5411257021728152,1,1,0.08183660000000001,10.819798284210286,9.314790473332646,9.245508364324557,0,0,2,2,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0
31.0,75000,5.0,11100,6.03,5,36,20154.58662436713,14,2,0.15,0.148,0.4167278216582284,0.2858058039179229,1,1,0.05230813333333333,11.225256725762893,9.314790473332646,9.911236780777278,0,1,1,1,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,0
27.0,78000,6.0,15275,16.89,6,36,7572.36540754221,12,0,0.2,0.1958333333333333,0.292914941122336,0.2372864829083698,0,0,0.07630319444444446,11.264476926102367,9.634038248345407,8.932392819308829,0,0,4,2,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0
33.0,34000,17.0,11175,14.96,8,36,9398.051269323709,1,0,0.33,0.3286764705882353,0.6050897432154031,0.1365153302223659,0,1,0.12594882352941175,10.434145214930487,9.321523900936798,9.148364034369092,0,0,4,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
30.0,30809,1.0,11200,11.99,7,24,8672.761557393835,10,1,0.36,0.3635301372975429,0.645031047985778,0.8071437473534449,1,1,0.20355870037975918,10.335594591590713,9.32375833901174,9.068057834669286,0,1,2,3,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,1
33.0,78000,17.0,10000,15.31,10,24,9900.060612686975,5,1,0.13,0.1282051282051282,0.2551289822139356,0.8834308108591042,1,0,0.07391666666666666,11.264476926102367,9.210440366976517,9.200397162979039,0,1,4,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0
34.0,33500,0.0,11200,12.21,9,36,4899.209963442013,2,0,0.33,0.3343283582089552,0.4805734317445376,0.6431522901374113,0,1,0.12504995024875623,10.419330568113901,9.32375833901174,8.49703333286274,0,1,2,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,1
28.0,78000,5.0,12000,5.79,5,36,21306.11044047104,10,1,0.15,0.1538461538461538,0.4270014159034749,0.5403192409103089,1,0,0.05425128205128206,11.264476926102367,9.392745258631441,9.966796119487142,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
31.0,34800,7.0,11200,13.23,7,24,10234.1391907568,11,1,0.32,0.3218390804597701,0.615923539964276,0.1712046941454288,1,1,0.18220919540229885,10.457401400981889,9.32375833901174,9.233582097490636,1,1,3,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
