client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_30667,37.0,24000,RENT,2.0,VENTURE,C,5000,14.65,0,0.21,N,14,Female,Married,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,60,0.2083333333333333,1698.758208575844,0.2791149253573268,9,0.738146845542287,2
CUST_30668,44.0,60000,OWN,11.0,PERSONAL,A,11800,8.63,0,0.2,N,12,Female,Single,PhD,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,24,0.1966666666666666,9187.971761347144,0.3497995293557857,6,0.8659721691986476,2
CUST_30669,46.0,60000,MORTGAGE,1.0,EDUCATION,C,5000,11.72,0,0.08,N,16,Male,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,60,0.0833333333333333,12947.76262833098,0.2991293771388496,12,0.3962185206176231,0
CUST_30670,36.0,24000,RENT,1.0,EDUCATION,B,5000,10.36,0,0.21,N,17,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.2083333333333333,2537.143949624828,0.3140476645677011,2,0.670192056733222,1
CUST_30671,43.0,60000,MORTGAGE,6.0,MEDICAL,B,4800,9.64,0,0.08,N,13,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.08,12907.02534578675,0.2951170890964458,13,0.3519147029541609,0
CUST_30672,39.0,24000,RENT,9.0,EDUCATION,B,5000,11.14,0,0.21,N,12,Female,Married,High School,UK,England,London,51.5074,-0.1278,Unemployed,60,0.2083333333333333,5619.348803684551,0.4424728668201896,7,0.4485068371355255,1
CUST_30673,36.0,24960,RENT,3.0,VENTURE,A,5000,6.62,0,0.2,N,15,Male,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.2003205128205128,1308.311582933583,0.2527368422649673,10,0.7994997381259562,1
CUST_30674,36.0,60996,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,9.63,0,0.25,N,14,Female,Married,PhD,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.2459177650993508,10658.62516410592,0.4206607837252593,4,0.1895204536359472,0
CUST_30675,40.0,54996,MORTGAGE,6.0,PERSONAL,B,6000,9.76,1,0.11,N,14,Male,Married,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.1090988435522583,4238.965296497998,0.1861765455032729,7,0.083375311789561,0
CUST_30676,44.0,26400,RENT,0.0,EDUCATION,B,5000,10.0,0,0.19,N,11,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.1893939393939394,6658.753154742913,0.4416194376796558,12,0.2342879664534247,0
CUST_30677,41.0,61000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.25,N,11,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.2459016393442623,7409.650543084322,0.3673713203784315,11,0.6026742682778737,0
CUST_30678,39.0,61000,MORTGAGE,3.0,VENTURE,D,14000,16.29,0,0.23,Y,17,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.2295081967213114,16245.21010033487,0.4958231163989323,1,0.2587830226640462,2
CUST_30679,41.0,61000,MORTGAGE,16.0,PERSONAL,B,8500,10.99,0,0.14,N,14,Male,Divorced,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,12,0.1393442622950819,12192.75506393558,0.339225492851403,2,0.5905010391597065,0
CUST_30680,37.0,27036,RENT,2.0,VENTURE,B,5000,11.49,0,0.18,N,11,Female,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.1849386003846723,5378.856164355206,0.383890226525936,14,0.3433459155884115,2
CUST_30681,38.0,27600,RENT,3.0,MEDICAL,D,5000,14.59,1,0.18,Y,16,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.181159420289855,8223.736129417312,0.4791208742542504,10,0.888385108333665,3
CUST_30682,38.0,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.45,Y,14,Female,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.4545454545454545,13820.92518864264,0.705835003429866,5,0.4511779451937311,0
CUST_30683,42.0,61000,OWN,2.0,PERSONAL,A,14400,7.51,0,0.24,N,17,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.2360655737704918,11058.38404101121,0.4173505580493641,13,0.2914805199889287,0
CUST_30684,40.0,62000,RENT,3.0,DEBTCONSOLIDATION,A,8000,8.49,0,0.13,N,15,Male,Divorced,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1290322580645161,6595.403576392858,0.2354097351031106,14,0.734326920802522,1
CUST_30685,42.0,62000,RENT,2.0,PERSONAL,B,8000,9.63,0,0.13,N,11,Male,Single,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.1290322580645161,12695.7960582294,0.3338031622295064,12,0.6634370230159913,1
CUST_30686,36.0,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.25,0,0.16,N,12,Male,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.1639344262295081,12474.32369408552,0.368431535968615,15,0.0632869908227619,0
CUST_30687,36.0,62000,RENT,3.0,DEBTCONSOLIDATION,B,8000,11.12,0,0.13,N,13,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Unemployed,60,0.1290322580645161,11067.10264643558,0.3075339136521868,14,0.9139364838279694,0
CUST_30688,45.0,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,11600,13.48,0,0.19,N,11,Female,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1901639344262295,15924.62375876809,0.4512233403076737,7,0.4346024642990903,0
CUST_30689,37.0,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,13.57,0,0.16,N,15,Female,Married,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,36,0.1639344262295081,10734.1396360225,0.3399039284593853,8,0.7159449005359767,0
CUST_30690,45.0,61000,OWN,7.0,MEDICAL,C,20000,13.22,0,0.33,Y,17,Male,Married,High School,USA,New York,New York City,40.7128,-74.006,Part-time,36,0.3278688524590163,5335.330334302151,0.4153332841688877,4,0.4769475774785504,1
CUST_30691,39.0,61250,MORTGAGE,0.0,PERSONAL,A,5200,8.49,0,0.08,N,17,Female,Married,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.0848979591836734,3623.623935413183,0.1440591662924601,6,0.3201729125627902,1
CUST_30692,37.0,61260,MORTGAGE,2.0,MEDICAL,A,6350,7.51,0,0.1,N,14,Male,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.103656545870062,3485.769838504471,0.160557783847608,6,0.6906680123117483,0
CUST_30693,38.0,65004,RENT,1.0,DEBTCONSOLIDATION,B,8000,11.83,0,0.12,N,11,Male,Widowed,PhD,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.1230693495784874,18527.57660480922,0.4080914498309216,11,0.6105067531768676,0
CUST_30694,38.0,61450,OWN,6.0,VENTURE,A,12500,7.49,0,0.2,N,16,Female,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.2034174125305126,3090.694774790544,0.25371350325127,11,0.2584793451222549,2
CUST_30695,37.0,68500,RENT,2.0,PERSONAL,A,8000,7.51,0,0.12,N,16,Male,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.1167883211678832,6930.830823030631,0.2179683331829289,12,0.3403206538114178,1
CUST_30696,36.0,68848,RENT,5.0,PERSONAL,B,8000,9.63,0,0.12,N,16,Male,Single,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.116198001394376,7728.48428977122,0.2284523049292821,3,0.8887661359022755,0
CUST_30697,39.0,61766,MORTGAGE,4.0,EDUCATION,A,5500,7.14,0,0.09,N,15,Female,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.0890457533270731,13279.39458528026,0.3040409705222981,5,0.551804728759329,2
CUST_30698,49.0,61776,MORTGAGE,1.0,PERSONAL,B,12000,12.21,0,0.19,N,12,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.1942501942501942,15672.98160088537,0.4479568376211696,14,0.7988891627658029,0
CUST_30699,45.0,56000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,7000,16.29,1,0.13,Y,12,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Unemployed,60,0.125,12732.18629495541,0.3523604695527752,9,0.2394391594409307,1
CUST_30700,49.0,72000,RENT,4.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.11,N,17,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.1111111111111111,8583.952827424971,0.2303326781586801,2,0.2068168599411489,0
CUST_30701,40.0,62000,OWN,5.0,DEBTCONSOLIDATION,D,4800,15.31,0,0.08,N,16,Female,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,60,0.0774193548387096,8966.776292917048,0.2220447789180169,15,0.0940240687339412,1
CUST_30702,36.0,62000,MORTGAGE,0.0,VENTURE,C,6000,12.99,0,0.1,N,13,Male,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.0967741935483871,17438.78387397875,0.3780449011932057,13,0.352331355810601,0
CUST_30703,39.0,62000,OWN,3.0,PERSONAL,A,7200,7.49,0,0.12,N,12,Female,Divorced,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.1161290322580645,12056.01697501321,0.310580918951826,1,0.551972756134261,0
CUST_30704,39.0,75000,RENT,0.0,VENTURE,A,8000,6.54,0,0.11,N,15,Female,Widowed,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.1066666666666666,19448.5256757812,0.3659803423437493,14,0.7087178790461963,0
CUST_30705,40.0,62000,MORTGAGE,17.0,DEBTCONSOLIDATION,A,2600,7.66,0,0.04,N,14,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.0419354838709677,9676.167013326913,0.1980026937633373,8,0.5846924593095426,0
CUST_30706,37.0,74000,RENT,0.0,EDUCATION,D,8000,16.89,1,0.11,N,15,Female,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.1081081081081081,19965.02380312558,0.3779057270692645,2,0.2045475809325057,1
CUST_30707,43.0,62000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.88,0,0.08,N,14,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.0806451612903225,15390.46442051442,0.3288784583953939,6,0.913184208723718,1
CUST_30708,38.0,62000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.24,N,12,Male,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.2419354838709677,3338.642415992669,0.2957845550966559,13,0.3014108301734114,0
CUST_30709,43.0,62000,MORTGAGE,2.0,EDUCATION,B,20000,10.25,0,0.32,N,14,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,36,0.3225806451612903,4496.102049231336,0.3950984201488925,12,0.8391485686585177,1
CUST_30710,36.0,87000,RENT,7.0,MEDICAL,C,8000,14.65,0,0.09,Y,14,Female,Married,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,36,0.0919540229885057,19788.31787403685,0.3194059525751361,10,0.9448692281693823,0
CUST_30711,36.0,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,7500,8.59,0,0.12,N,14,Male,Married,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.1209677419354838,9910.896500709936,0.2808209113017731,10,0.5549649755731347,0
CUST_30712,45.0,87000,RENT,8.0,DEBTCONSOLIDATION,C,8000,13.11,0,0.09,Y,15,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,36,0.0919540229885057,24070.49211623623,0.3686263461636348,11,0.7323736678008724,0
CUST_30713,44.0,88000,RENT,8.0,EDUCATION,B,8000,10.38,0,0.09,N,12,Male,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.0909090909090909,12060.35143893308,0.227958539078785,2,0.5462503853463037,0
CUST_30714,36.0,62000,MORTGAGE,9.0,EDUCATION,A,4800,8.0,0,0.08,N,12,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.0774193548387096,16206.62926247708,0.3388166010076949,1,0.2144559079135973,0
CUST_30715,38.0,86105,RENT,2.0,MEDICAL,A,8000,6.54,1,0.08,N,17,Female,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.0929098194065385,15299.7968162448,0.2705974893007932,10,0.1261170359889899,1
CUST_30716,37.0,108000,RENT,16.0,EDUCATION,B,8000,10.46,1,0.07,N,14,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.074074074074074,30343.6209885975,0.355033527672199,14,0.5310182606351174,0
CUST_30717,36.0,126252,RENT,18.0,MEDICAL,A,8000,7.14,0,0.06,N,11,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,12,0.0633653328264106,20376.62283753608,0.2247617688237499,12,0.574660784877356,0
CUST_30718,39.0,116000,RENT,1.0,VENTURE,C,8000,15.27,1,0.07,N,11,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.0689655172413793,14854.29196795872,0.1970197583444716,10,0.4126218081929115,0
CUST_30719,36.0,62400,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2400,7.49,0,0.04,N,14,Male,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.0384615384615384,18551.65416581662,0.3357636885547536,15,0.7942411612285591,1
CUST_30720,36.0,62400,MORTGAGE,6.0,PERSONAL,D,12000,16.89,0,0.19,Y,14,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.1923076923076923,10684.90959163868,0.3635402178147224,5,0.3114246529800967,0
CUST_30721,46.0,135000,RENT,7.0,VENTURE,C,8000,13.48,0,0.06,Y,14,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.0592592592592592,24184.57859064059,0.2384042858565969,14,0.2386896445662438,0
CUST_30722,36.0,62400,MORTGAGE,13.0,VENTURE,C,14100,12.98,0,0.23,Y,14,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.2259615384615384,9622.796066983155,0.3801730138939608,5,0.5602211874869321,0
CUST_30723,40.0,164000,RENT,11.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.05,N,17,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,36,0.048780487804878,38027.80360279261,0.2806573390414184,12,0.6004620022272361,2
CUST_30724,37.0,62400,MORTGAGE,5.0,VENTURE,D,10000,14.61,0,0.16,Y,17,Male,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,60,0.1602564102564102,7510.969278870215,0.2806245076742021,14,0.716608444729171,1
CUST_30725,40.0,62400,MORTGAGE,7.0,EDUCATION,F,7000,19.13,0,0.11,N,12,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Unemployed,12,0.1121794871794871,16472.19258063765,0.3761569323820136,5,0.6953881487502357,0
CUST_30726,48.0,40000,RENT,2.0,DEBTCONSOLIDATION,C,8050,12.98,0,0.2,N,13,Female,Single,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.20125,11616.47093370365,0.4916617733425912,4,0.3448293051426391,0
CUST_30727,41.0,62500,MORTGAGE,17.0,HOMEIMPROVEMENT,A,5000,8.49,0,0.08,N,15,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,24,0.08,7031.233582684902,0.1924997373229584,7,0.199338402375121,1
CUST_30728,45.0,140000,RENT,10.0,EDUCATION,A,8175,5.99,0,0.06,N,17,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.0583928571428571,38254.19241780788,0.3316370886986277,11,0.233302779101632,2
CUST_30729,48.0,56500,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,11.14,1,0.27,N,11,Female,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.2654867256637168,3398.35691699672,0.325634635699057,3,0.8505671369564489,0
CUST_30730,38.0,62691,OWN,17.0,VENTURE,C,6000,13.49,0,0.1,Y,13,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.0957075178255252,6124.141447585375,0.193395247285661,11,0.7454072005113914,0
CUST_30731,36.0,56900,MORTGAGE,16.0,VENTURE,G,6200,20.16,1,0.11,N,11,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.1089630931458699,14053.3725274098,0.355946793100348,12,0.3429380594001975,0
CUST_30732,45.0,63000,MORTGAGE,8.0,VENTURE,B,12000,9.91,0,0.19,N,13,Male,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.1904761904761904,6092.798989785951,0.2871872855521579,4,0.612113682978802,0
CUST_30733,37.0,33280,RENT,2.0,DEBTCONSOLIDATION,C,8400,13.92,0,0.25,N,11,Female,Widowed,Master,USA,New York,New York City,40.7128,-74.006,Part-time,60,0.2524038461538461,7643.395967220003,0.4820731961304088,3,0.5591015591966793,0
CUST_30734,38.0,36000,RENT,1.0,MEDICAL,C,8400,13.22,0,0.23,N,16,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,24,0.2333333333333333,9825.617329513034,0.5062671480420288,1,0.5571452322363971,1
CUST_30735,37.0,42000,RENT,2.0,VENTURE,C,8400,13.49,0,0.2,N,15,Female,Divorced,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,24,0.2,11385.12871013151,0.4710744930983693,6,0.5403626936512853,0
CUST_30736,39.0,63000,MORTGAGE,0.0,PERSONAL,A,15000,7.49,0,0.24,N,15,Male,Widowed,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.238095238095238,5934.758864714677,0.3322977597573758,11,0.6999160712862076,0
CUST_30737,36.0,57000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,1500,9.62,1,0.03,N,16,Female,Married,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.0263157894736842,3798.994110994816,0.0929648089648213,13,0.7550305943907978,0
CUST_30738,42.0,36000,RENT,7.0,MEDICAL,D,8400,16.32,1,0.23,Y,15,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.2333333333333333,6244.971416381919,0.4068047615661644,2,0.9029199903746258,1
CUST_30739,38.0,42552,RENT,3.0,PERSONAL,C,8400,13.49,0,0.2,N,14,Female,Single,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.1974055273547659,5605.324268626041,0.329134336074122,6,0.7516218812509489,0
CUST_30740,39.0,48000,RENT,3.0,MEDICAL,C,8400,12.53,0,0.17,Y,17,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.175,10139.61905541995,0.3862420636545823,5,0.8311002902546923,0
CUST_30741,42.0,44000,RENT,0.0,EDUCATION,C,8400,13.57,1,0.19,Y,13,Female,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,60,0.1909090909090909,2465.360079946872,0.2469400018169743,10,0.2242042487112139,0
CUST_30742,36.0,63000,MORTGAGE,7.0,MEDICAL,A,4200,7.14,0,0.07,N,13,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.0666666666666666,17855.99846312962,0.3500952137004702,8,0.3239139459638212,0
CUST_30743,46.0,48000,RENT,1.0,EDUCATION,F,8400,18.54,1,0.17,N,16,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,24,0.175,12926.02532398536,0.444292194249695,6,0.4986291134602196,1
CUST_30744,36.0,63177,MORTGAGE,3.0,MEDICAL,A,6250,7.49,0,0.1,N,12,Male,Single,Master,UK,England,London,51.5074,-0.1278,Self-employed,60,0.0989284074900676,4169.498305020372,0.1649254998657798,1,0.631990650005536,1
CUST_30745,37.0,70000,RENT,6.0,HOMEIMPROVEMENT,A,8400,7.49,0,0.12,N,15,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.12,20728.87633485163,0.4161268047835947,10,0.4645966358570118,0
CUST_30746,38.0,63500,OWN,3.0,EDUCATION,B,2400,11.36,0,0.04,N,12,Female,Divorced,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.0377952755905511,9595.403061934372,0.1889039852273129,5,0.7322742626815286,2
CUST_30747,36.0,63599,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5200,7.91,0,0.08,N,14,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.0817622918599349,9246.037553594408,0.2271425266685703,10,0.8849455078131516,0
CUST_30748,41.0,73000,RENT,0.0,EDUCATION,D,8550,14.3,1,0.12,N,16,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.1171232876712328,16069.37609545779,0.3372517273350382,6,0.5692526427918241,0
CUST_30749,40.0,63996,MORTGAGE,8.0,EDUCATION,B,12000,10.25,0,0.19,N,17,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.1875117194824676,13517.10093667561,0.3987296227369774,1,0.9235288413792276,0
CUST_30750,40.0,65000,RENT,4.0,MEDICAL,A,8700,7.88,0,0.13,N,13,Male,Divorced,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.1338461538461538,19343.36466633677,0.4314363794821041,14,0.6353585553588076,1
CUST_30751,42.0,64000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2300,6.99,0,0.04,N,12,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.0359375,11993.59927836335,0.2233374887244273,5,0.8554525304026132,0
CUST_30752,43.0,54000,RENT,0.0,EDUCATION,A,8725,7.29,0,0.16,N,14,Female,Divorced,PhD,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,24,0.161574074074074,15532.12335274428,0.4492059880137828,14,0.1147967146416968,0
CUST_30753,45.0,64000,MORTGAGE,3.0,MEDICAL,A,6000,7.29,0,0.09,N,14,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.09375,11451.64481832517,0.2726819502863308,15,0.6925372772330488,1
CUST_30754,36.0,45600,RENT,8.0,PERSONAL,D,8775,12.36,0,0.19,Y,17,Male,Married,Master,UK,England,Manchester,53.4808,-2.2426,Part-time,24,0.1924342105263158,9641.374708652424,0.4038678664178163,15,0.4590988406035098,0
CUST_30755,43.0,64000,MORTGAGE,6.0,MEDICAL,A,15000,7.88,0,0.23,N,17,Female,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.234375,8717.638323185025,0.370588098799766,7,0.4867300420040949,1
CUST_30756,42.0,22000,RENT,3.0,PERSONAL,A,9000,7.66,1,0.41,N,11,Male,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.4090909090909091,4515.65215273236,0.6143478251241982,1,0.6246755117684257,0
CUST_30757,49.0,58000,MORTGAGE,5.0,PERSONAL,D,16000,15.33,1,0.28,N,13,Male,Married,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,36,0.2758620689655172,9243.358335791816,0.4352303161343417,14,0.7010036516058878,0
CUST_30758,45.0,24600,RENT,8.0,EDUCATION,B,9000,10.65,1,0.37,N,14,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.3658536585365853,2849.440075028769,0.4816845558954784,10,0.587382128435091,1
CUST_30759,42.0,27000,RENT,4.0,MEDICAL,B,9000,11.11,1,0.33,N,16,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.3333333333333333,3139.227992104441,0.4496010367446089,11,0.7716313252105164,1
CUST_30760,36.0,64064,MORTGAGE,4.0,VENTURE,B,9500,10.99,0,0.15,N,15,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,60,0.1482892107892107,17732.56699606068,0.4250837755379102,6,0.8614431777754643,1
CUST_30761,36.0,30000,RENT,0.0,EDUCATION,B,9000,12.18,0,0.3,N,17,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.3,3910.116440979599,0.43033721469932,13,0.3933520319466214,0
CUST_30762,49.0,64800,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6625,18.25,0,0.1,N,16,Male,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.1022376543209876,9917.115394100156,0.2552795585509283,12,0.509605681394944,1
CUST_30763,39.0,30000,RENT,6.0,DEBTCONSOLIDATION,D,9000,16.89,1,0.3,N,16,Male,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.3,8224.42142925327,0.574147380975109,8,0.3509506424271458,0
CUST_30764,43.0,36000,RENT,0.0,MEDICAL,A,9000,5.79,0,0.25,N,17,Female,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.25,5517.050700905212,0.4032514083584781,1,0.6421776903755515,0
CUST_30765,50.0,58800,MORTGAGE,12.0,DEBTCONSOLIDATION,E,22000,17.74,1,0.37,N,15,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.3741496598639456,11582.31074123877,0.5711277336945368,6,0.197816479084596,1
CUST_30766,36.0,64973,MORTGAGE,6.0,EDUCATION,B,9000,10.59,0,0.14,N,13,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.1385190771551259,15510.16271346352,0.3772361244434383,10,0.0838617362422413,1
CUST_30767,36.0,36000,RENT,3.0,DEBTCONSOLIDATION,C,9000,12.73,0,0.25,Y,17,Male,Married,PhD,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,60,0.25,3696.15675516312,0.3526710209767533,6,0.2091724685788113,1
CUST_30768,38.0,36000,RENT,10.0,MEDICAL,B,9000,11.83,0,0.25,N,11,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.25,8350.828614429563,0.4819674615119323,6,0.1662074428490387,0
CUST_30769,42.0,65000,OWN,6.0,EDUCATION,A,22750,8.9,0,0.35,N,12,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.35,6290.843629054455,0.4467822096777608,13,0.4079844762888652,0
CUST_30770,37.0,65000,MORTGAGE,12.0,PERSONAL,B,11000,9.91,0,0.17,N,16,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.1692307692307692,4937.469109127953,0.2451918324481223,1,0.2276143971164851,2
CUST_30771,36.0,65000,MORTGAGE,6.0,EDUCATION,C,23325,15.27,0,0.36,Y,14,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.3588461538461538,7506.467725426202,0.4743302726988646,15,0.3228126041971376,0
